System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
21:14:20:999, 144899619296256,    0.117,    4.000,  800,   3.773,   0.440,   0.122,   1.776,   0.207,   0.058, 39,  0,   0.773,   0.090,   0.025,   0.122,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:14:21:103, 144899912041913,    0.221,   12.000,  800,   2.757,   0.728,   0.202,   0.926,   0.304,   0.084, 39,  0,   0.668,   0.160,   0.044,   0.018,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:14:21:212, 144900216326120,    0.329,    4.000,  800,   2.072,   0.952,   0.264,   0.351,   0.342,   0.095, 38,  0,   0.622,   0.227,   0.063,   0.010,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:14:21:324, 144900532796822,    0.442,    3.000,  800,   1.977,   1.175,   0.326,   0.312,   0.377,   0.105, 38,  0,   0.589,   0.294,   0.082,   0.000,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:14:21:430, 144900830708112,    0.548,    7.000,  900,   2.254,   1.414,   0.393,   0.549,   0.435,   0.121, 38,  0,   0.582,   0.355,   0.099,   0.000,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:14:21:546, 144901154545408,    0.663,    4.000,  900,   2.062,   1.652,   0.459,   0.396,   0.481,   0.134, 38,  0,   0.585,   0.423,   0.117,   0.000,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:14:21:679, 144901529685246,    0.797,   17.000, 3400,   7.739,   2.686,   0.746,   5.786,   1.254,   0.348, 46,  0,   1.033,   0.561,   0.156,   0.077,   0.027,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:14:21:763, 144901765297225,    0.881,   22.000, 1000,   4.764,   3.086,   0.857,   2.453,   1.460,   0.405, 40,  0,   1.010,   0.646,   0.179,   0.271,   0.050,   0.014,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:14:21:871, 144902066458691,    0.988,    5.000,  800,   2.234,   3.325,   0.924,   0.450,   1.508,   0.419, 38,  0,   0.669,   0.717,   0.199,   0.029,   0.053,   0.015,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:14:21:981, 144902377655213,    1.099,    4.000,  800,   2.059,   3.553,   0.987,   0.345,   1.546,   0.430, 38,  0,   0.616,   0.786,   0.218,   0.000,   0.053,   0.015,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
