System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
21:12:51:379, 221245791518515,    0.105,    4.000,  800,  13.231,   1.389,   0.386,   1.023,   0.107,   0.030, 42,  0,   0.674,   0.071,   0.020,   0.046,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:12:51:485, 221246088821398,    0.211,    5.000,  800,  12.426,   2.705,   0.751,   0.427,   0.153,   0.042, 42,  0,   0.647,   0.139,   0.039,   0.016,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:12:51:594, 221246394841866,    0.320,    8.000,  800,  12.666,   4.085,   1.135,   0.601,   0.218,   0.061, 43,  0,   0.650,   0.210,   0.058,   0.004,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:12:51:709, 221246717083079,    0.435,    8.000,  800,  12.667,   5.539,   1.539,   0.633,   0.291,   0.081, 42,  0,   0.603,   0.279,   0.078,   0.000,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:12:51:814, 221247014215836,    0.540,   10.000,  800,  12.845,   6.898,   1.916,   0.733,   0.368,   0.102, 42,  0,   0.715,   0.355,   0.099,   0.019,   0.009,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:12:51:922, 221247316376768,    0.648,   11.000,  800,  12.789,   8.274,   2.298,   0.753,   0.449,   0.125, 43,  0,   0.732,   0.434,   0.120,   0.030,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:12:52:034, 221247630381384,    0.760,    7.000,  800,  12.698,   9.694,   2.693,   0.607,   0.517,   0.144, 42,  0,   0.634,   0.505,   0.140,   0.004,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:12:52:143, 221247938161729,    0.869,   15.000,  800,  13.643,  11.190,   3.108,   1.464,   0.678,   0.188, 42,  0,   0.734,   0.585,   0.163,   0.054,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:12:52:250, 221248238580746,    0.976,    8.000,  800,  12.639,  12.542,   3.484,   0.602,   0.742,   0.206, 42,  0,   0.683,   0.658,   0.183,   0.000,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:12:52:360, 221248546642733,    1.086,    6.000,  800,  12.542,  13.918,   3.866,   0.574,   0.805,   0.224, 42,  0,   0.581,   0.722,   0.201,   0.000,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
