System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
21:27:23:803, 223695559607716,    0.116,    7.000,  800,  13.168,   1.525,   0.424,   1.042,   0.121,   0.034, 43,  0,   0.650,   0.075,   0.021,   0.008,   0.001,   0.000,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:23:909, 223695856367065,    0.221,    5.000,  800,  12.408,   2.836,   0.788,   0.434,   0.167,   0.046, 42,  0,   0.640,   0.143,   0.040,   0.013,   0.002,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:24:018, 223696164664715,    0.331,    4.000,  800,  12.473,   4.206,   1.168,   0.411,   0.212,   0.059, 42,  0,   0.639,   0.213,   0.059,   0.003,   0.003,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:24:125, 223696464361552,    0.438,    8.000,  900,  12.632,   5.554,   1.543,   0.655,   0.282,   0.078, 42,  0,   0.602,   0.277,   0.077,   0.000,   0.003,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:24:246, 223696804779151,    0.559,   31.000,  900,  13.436,   7.183,   1.995,   1.306,   0.440,   0.122, 44,  0,   0.747,   0.368,   0.102,   0.047,   0.008,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:24:344, 223697080253496,    0.657,   21.000,  800,  13.505,   8.508,   2.363,   1.306,   0.568,   0.158, 42,  0,   0.839,   0.450,   0.125,   0.044,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:24:453, 223697385950282,    0.766,   11.000,  900,  12.845,   9.906,   2.752,   0.730,   0.648,   0.180, 43,  0,   0.671,   0.523,   0.145,   0.030,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:24:562, 223697690938095,    0.875,    5.000,  800,  12.456,  11.259,   3.127,   0.443,   0.696,   0.193, 42,  0,   0.591,   0.587,   0.163,   0.000,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:24:672, 223697998865506,    0.984,   14.000,  800,  12.973,  12.681,   3.523,   0.914,   0.796,   0.221, 42,  0,   0.630,   0.657,   0.182,   0.008,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:24:786, 223698320602353,    1.099,   17.000,  800,  13.127,  14.185,   3.940,   1.049,   0.916,   0.255, 43,  0,   0.697,   0.736,   0.205,   0.015,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:24:893, 223698619749433,    1.206,    9.000,  800,  12.553,  15.523,   4.312,   0.630,   0.983,   0.273, 42,  0,   0.603,   0.801,   0.222,   0.000,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:25:005, 223698936640411,    1.318,    4.000,  800,  12.387,  16.921,   4.700,   0.404,   1.029,   0.286, 42,  0,   0.608,   0.869,   0.241,   0.000,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:25:114, 223699241573404,    1.427,   10.000,  800,  12.757,  18.306,   5.085,   0.690,   1.104,   0.307, 43,  0,   0.647,   0.940,   0.261,   0.000,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:25:233, 223699575502393,    1.546,   23.000, 1500,  13.708,  19.936,   5.538,   1.560,   1.289,   0.358, 43,  0,   0.677,   1.020,   0.283,   0.032,   0.022,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,  450,   0.000
21:27:25:331, 223699851229989,    1.644,    8.000,  800,  13.092,  21.222,   5.895,   1.011,   1.389,   0.386, 42,  0,   0.707,   1.089,   0.303,   0.030,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:25:438, 223700151222934,    1.751,    9.000,  800,  12.807,  22.590,   6.275,   0.692,   1.463,   0.406, 42,  0,   0.677,   1.162,   0.323,   0.027,   0.028,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:25:552, 223700470448942,    1.865,   17.000,  800,  13.199,  24.091,   6.692,   1.086,   1.586,   0.441, 41,  0,   0.663,   1.237,   0.344,   0.000,   0.028,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:25:659, 223700771072838,    1.972,    3.000,  800,  12.267,  25.404,   7.057,   0.325,   1.621,   0.450, 42,  0,   0.589,   1.300,   0.361,   0.000,   0.028,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:25:767, 223701073608166,    2.079,    3.000,  800,  12.247,  26.723,   7.423,   0.325,   1.656,   0.460, 41,  0,   0.584,   1.363,   0.379,   0.000,   0.028,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:25:877, 223701384067584,    2.190,    7.000,  800,  12.610,  28.118,   7.810,   0.602,   1.722,   0.478, 42,  0,   0.604,   1.430,   0.397,   0.000,   0.028,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:25:985, 223701686322291,    2.298,   24.000,  900,  13.663,  29.588,   8.219,   1.435,   1.877,   0.521, 43,  0,   0.778,   1.514,   0.420,   0.099,   0.039,   0.011,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:26:098, 223702003096506,    2.410,   15.000,  800,  13.603,  31.123,   8.645,   1.465,   2.042,   0.567, 42,  0,   0.779,   1.602,   0.445,   0.072,   0.047,   0.013,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:26:243, 223702413719456,    2.557,   19.000,  900,  13.500,  33.097,   9.194,   1.310,   2.234,   0.620, 42,  0,   0.632,   1.694,   0.471,   0.026,   0.051,   0.014,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:26:319, 223702625569149,    2.632,    4.000,  800,  12.329,  34.027,   9.452,   0.331,   2.258,   0.627, 42,  0,   0.633,   1.742,   0.484,   0.011,   0.052,   0.014,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:26:426, 223702925299906,    2.739,   10.000,  800,  12.836,  35.397,   9.833,   0.758,   2.339,   0.650, 42,  0,   0.708,   1.817,   0.505,   0.013,   0.053,   0.015,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:26:534, 223703227920930,    2.847,   11.000,  800,  12.864,  36.784,  10.218,   0.788,   2.424,   0.673, 42,  0,   0.654,   1.888,   0.524,   0.027,   0.056,   0.016,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:26:645, 223703541304067,    2.958,    2.000,  800,  12.142,  38.139,  10.594,   0.236,   2.451,   0.681, 42,  0,   0.567,   1.951,   0.542,   0.000,   0.056,   0.016,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:26:752, 223703841792500,    3.065,    1.000,  800,  12.004,  39.423,  10.951,   0.129,   2.464,   0.685, 42,  0,   0.549,   2.010,   0.558,   0.000,   0.056,   0.016,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:26:866, 223704161642630,    3.179,    6.000,  800,  12.462,  40.843,  11.345,   0.506,   2.522,   0.701, 42,  0,   0.566,   2.074,   0.576,   0.000,   0.056,   0.016,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:26:974, 223704464248335,    3.287,    2.000,  800,  12.099,  42.147,  11.707,   0.231,   2.547,   0.707, 42,  0,   0.555,   2.134,   0.593,   0.000,   0.056,   0.016,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:27:079, 223704759428027,    3.392,    6.000,  800,  12.408,  43.451,  12.070,   0.434,   2.593,   0.720, 42,  0,   0.624,   2.200,   0.611,   0.019,   0.058,   0.016,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:27:244, 223705221602730,    3.557,   23.000,  900,  13.184,  45.621,  12.673,   1.061,   2.767,   0.769, 42,  0,   0.644,   2.306,   0.640,   0.029,   0.063,   0.017,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:27:298, 223705374962538,    3.611,    2.000,  800,  12.292,  46.292,  12.859,   0.268,   2.782,   0.773, 42,  0,   0.668,   2.342,   0.651,   0.048,   0.065,   0.018,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:27:408, 223705683688811,    3.721,    7.000,  800,  12.455,  47.662,  13.239,   0.520,   2.839,   0.789, 42,  0,   0.586,   2.407,   0.669,   0.000,   0.065,   0.018,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:27:519, 223705994782770,    3.832,   11.000,  800,  13.094,  49.112,  13.642,   0.926,   2.942,   0.817, 42,  0,   0.684,   2.482,   0.690,   0.024,   0.068,   0.019,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:27:627, 223706298287718,    3.940,    2.000,  800,  12.125,  50.423,  14.006,   0.185,   2.962,   0.823, 42,  0,   0.586,   2.546,   0.707,   0.018,   0.070,   0.019,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:27:735, 223706601629902,    4.048,    1.000,  800,  12.026,  51.722,  14.367,   0.151,   2.978,   0.827, 42,  0,   0.554,   2.606,   0.724,   0.000,   0.070,   0.019,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:27:848, 223706918015500,    4.161,   12.000, 1500,  16.078,  53.534,  14.870,   3.954,   3.423,   0.951, 43,  0,   0.869,   2.703,   0.751,   0.083,   0.079,   0.022,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:27:954, 223707217114905,    4.267,   22.000,  800,  13.280,  54.948,  15.263,   1.230,   3.554,   0.987, 43,  0,   0.797,   2.788,   0.775,   0.000,   0.079,   0.022,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:28:065, 223707527564400,    4.378,   12.000,  800,  13.066,  56.393,  15.665,   0.870,   3.651,   1.014, 42,  0,   0.706,   2.866,   0.796,   0.024,   0.082,   0.023,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:28:237, 223708011402061,    4.550,   15.000,  900,  12.877,  58.612,  16.281,   0.819,   3.792,   1.053, 42,  0,   0.614,   2.972,   0.826,   0.037,   0.088,   0.024,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:28:284, 223708143728326,    4.597,    2.000,  800,  12.365,  59.194,  16.443,   0.233,   3.803,   1.056, 42,  0,   0.642,   3.003,   0.834,   0.012,   0.089,   0.025,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:28:391, 223708444307184,    4.704,    2.000,  800,  12.172,  60.497,  16.805,   0.217,   3.826,   1.063, 42,  0,   0.588,   3.065,   0.852,   0.022,   0.091,   0.025,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:28:503, 223708758631506,    4.816,   13.000,  800,  12.930,  61.945,  17.207,   0.887,   3.925,   1.090, 42,  0,   0.682,   3.142,   0.873,   0.015,   0.093,   0.026,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:28:612, 223709064144505,    4.925,    4.000, 1300,  12.372,  63.291,  17.581,   0.387,   3.967,   1.102, 43,  0,   0.568,   3.204,   0.890,   0.000,   0.093,   0.026,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:28:724, 223709377558935,    5.037,    1.000,  800,  12.143,  64.646,  17.957,   0.199,   3.989,   1.108, 42,  0,   0.582,   3.268,   0.908,   0.009,   0.094,   0.026,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:28:831, 223709680000167,    5.144,    5.000,  800,  12.371,  65.979,  18.327,   0.446,   4.037,   1.122, 42,  0,   0.562,   3.329,   0.925,   0.000,   0.094,   0.026,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:28:938, 223709978870966,    5.251,    3.000,  800,  12.231,  67.280,  18.689,   0.276,   4.067,   1.130, 42,  0,   0.596,   3.392,   0.942,   0.007,   0.094,   0.026,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:29:046, 223710283255693,    5.359,    5.000,  800,  12.308,  68.615,  19.060,   0.388,   4.109,   1.141, 42,  0,   0.582,   3.456,   0.960,   0.000,   0.094,   0.026,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
21:27:29:161, 223710605297608,    5.474,    6.000,  800,  12.511,  70.049,  19.458,   0.530,   4.170,   1.158, 42,  0,   0.584,   3.523,   0.978,   0.000,   0.094,   0.026,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
