System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
22:36:19:174, 235307690049717,    0.099,    9.000,  800,  13.425,   1.331,   0.370,   1.350,   0.134,   0.037, 46,  0,   0.674,   0.067,   0.019,   0.028,   0.003,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:19:281, 235307989965919,    0.206,    5.000,  800,  12.522,   2.669,   0.741,   0.447,   0.182,   0.050, 45,  0,   0.649,   0.136,   0.038,   0.019,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:19:395, 235308310263127,    0.320,    6.000,  800,  12.539,   4.099,   1.139,   0.506,   0.239,   0.066, 46,  0,   0.640,   0.209,   0.058,   0.005,   0.005,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:19:502, 235308611477468,    0.427,    8.000,  900,  12.672,   5.458,   1.516,   0.683,   0.313,   0.087, 45,  0,   0.604,   0.274,   0.076,   0.000,   0.005,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:19:610, 235308913922030,    0.535,   29.000, 2300,  14.494,   7.020,   1.950,   2.234,   0.553,   0.154, 46,  0,   0.747,   0.354,   0.098,   0.078,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:19:723, 235309230517734,    0.648,    5.000,  800,  12.998,   8.485,   2.357,   0.944,   0.660,   0.183, 45,  0,   0.678,   0.431,   0.120,   0.039,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:19:831, 235309535884298,    0.757,   12.000,  900,  12.884,   9.886,   2.746,   0.833,   0.750,   0.208, 45,  0,   0.663,   0.503,   0.140,   0.007,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:19:938, 235309835387268,    0.863,   24.000, 1300,  13.524,  11.329,   3.147,   1.374,   0.897,   0.249, 45,  0,   0.722,   0.580,   0.161,   0.000,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:20:047, 235310141468187,    0.972,   23.000,  800,  14.363,  12.894,   3.582,   2.173,   1.134,   0.315, 46,  0,   0.871,   0.675,   0.187,   0.020,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:20:159, 235310455245360,    1.084,   13.000,  800,  12.858,  14.331,   3.981,   0.901,   1.234,   0.343, 46,  0,   0.633,   0.746,   0.207,   0.000,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:20:267, 235310757961783,    1.192,   13.000,  800,  13.051,  15.738,   4.372,   0.883,   1.329,   0.369, 45,  0,   0.658,   0.817,   0.227,   0.000,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:20:376, 235311066319089,    1.302,    6.000,  800,  12.432,  17.103,   4.751,   0.496,   1.384,   0.384, 46,  0,   0.611,   0.884,   0.245,   0.000,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:20:484, 235311368505675,    1.409,    6.000,  800,  12.593,  18.458,   5.127,   0.552,   1.443,   0.401, 45,  0,   0.611,   0.949,   0.264,   0.000,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:20:631, 235311783905409,    1.557,   37.000,  900,  13.888,  20.513,   5.698,   1.647,   1.687,   0.469, 45,  0,   0.750,   1.060,   0.295,   0.103,   0.036,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:20:704, 235311985392704,    1.629,   22.000, 1500,  15.106,  21.597,   5.999,   2.974,   1.900,   0.528, 46,  0,   0.859,   1.122,   0.312,   0.101,   0.044,   0.012,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:20:816, 235312299166533,    1.741,   13.000, 3600,  19.681,  23.796,   6.610,   7.566,   2.746,   0.763, 57,  0,   0.678,   1.198,   0.333,   0.019,   0.046,   0.013,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:20:926, 235312608986967,    1.851,   13.000, 3500,  23.641,  26.404,   7.335,  11.616,   4.027,   1.119, 59,  0,   0.533,   1.257,   0.349,   0.000,   0.046,   0.013,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:21:035, 235312915476480,    1.960,   10.000,  800,  15.179,  28.061,   7.795,   2.917,   4.346,   1.207, 46,  0,   0.689,   1.332,   0.370,   0.012,   0.047,   0.013,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:21:145, 235313223271587,    2.070,   10.000,  800,  12.900,  29.475,   8.188,   0.800,   4.433,   1.231, 46,  0,   0.662,   1.404,   0.390,   0.018,   0.049,   0.014,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
22:36:21:253, 235313528629141,    2.178,    2.000,  800,  12.202,  30.802,   8.556,   0.266,   4.462,   1.240, 45,  0,   0.584,   1.468,   0.408,   0.011,   0.050,   0.014,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
